roi,x,1,2
3,0.456043956,0.473369957,0.159019349
3,0.458791209,0.464500508,0.180431838
3,0.461538462,0.473369957,0.186540721
3,0.464285714,0.458581756,0.189599648
3,0.467032967,0.378695965,0.226297801
3,0.46978022,0.37573659,0.195717502
3,0.472527473,0.352070261,0.186540721
3,0.475274725,0.352070261,0.204894283
3,0.478021978,0.334322685,0.229356728
3,0.480769231,0.34615151,0.217129991
3,0.483516484,0.369826516,0.198776429
3,0.486263736,0.349110885,0.20795321
3,0.489010989,0.331363309,0.189599648
3,0.491758242,0.322485181,0.223238874
3,0.494505495,0.352070261,0.2568781
3,0.497252747,0.343192134,0.238533509
3,0.5,0.411240421,0.171255057
3,0.502747253,0.408281045,0.162078276
3,0.505494505,0.393492845,0.201835356
3,0.508241758,0.423077924,0.211012137
3,0.510989011,0.4260373,0.16819613
3,0.513736264,0.443784877,0.204894283
3,0.516483516,0.452663004,0.226297801
3,0.519230769,0.431956052,0.250769217
3,0.521978022,0.458581756,0.253819173
3,0.524725275,0.452663004,0.275231662
3,0.527472527,0.461541132,0.305811961
3,0.53021978,0.467459884,0.2568781
3,0.532967033,0.434915428,0.278290589
3,0.535714286,0.4260373,0.318047669
3,0.538461538,0.408281045,0.370031486
3,0.541208791,0.384614717,0.348627968
3,0.543956044,0.360948389,0.382267194
3,0.546703297,0.349110885,0.403670712
3,0.549450549,0.357989013,0.409788566
3,0.552197802,0.381655341,0.406729639
3,0.554945055,0.390533469,0.409788566
3,0.557692308,0.37573659,0.403670712
3,0.56043956,0.381655341,0.394493931
3,0.563186813,0.357989013,0.385326121
3,0.565934066,0.355029637,0.428133158
3,0.568681319,0.355029637,0.446486719
3,0.571428571,0.357989013,0.412847493
3,0.574175824,0.384614717,0.391435005
3,0.576923077,0.384614717,0.314988742
3,0.57967033,0.393492845,0.290517326
3,0.582417582,0.37573659,0.223238874
3,0.585164835,0.360948389,0.152901495
3,0.587912088,0.328403933,0.177372911
3,0.590659341,0.349110885,0.183490765
3,0.593406593,0.319525806,0.143733685
3,0.596153846,0.325444557,0.152901495
3,0.598901099,0.28698135,0.159019349
3,0.601648352,0.272193149,0.177372911
3,0.604395604,0.307696981,0.217129991
3,0.607142857,0.269233773,0.229356728
3,0.60989011,0.284021974,0.244651363
3,0.612637363,0.263315022,0.253819173
3,0.615384615,0.236689318,0.284408443
3,0.618131868,0.242608069,0.305811961
3,0.620879121,0.28698135,0.345569041
3,0.623626374,0.266274397,0.360854705
3,0.626373626,0.22781119,0.366972559
3,0.629120879,0.204144862,0.391435005
3,0.631868132,0.251477518,0.431192084
3,0.634615385,0.233729942,0.443427792
3,0.637362637,0.269233773,0.388376078
3,0.64010989,0.266274397,0.400611785
3,0.642857143,0.25739627,0.412847493
3,0.645604396,0.239648693,0.418965347
3,0.648351648,0.278103222,0.422015304
3,0.651098901,0.301778229,0.458713457
3,0.653846154,0.313607054,0.480125945
3,0.656593407,0.301778229,0.50458839
3,0.659340659,0.298818853,0.510706244
3,0.662087912,0.301778229,0.53516869
3,0.664835165,0.334322685,0.547404397
3,0.667582418,0.366867141,0.587161477
3,0.67032967,0.360948389,0.629968514
3,0.673076923,0.387574093,0.639145295
3,0.675824176,0.34615151,0.681961301
3,0.678571429,0.357989013,0.727827265
3,0.681318681,0.334322685,0.715600527
3,0.684065934,0.363907765,0.657489886
3,0.686813187,0.319525806,0.675843448
3,0.68956044,0.340241436,0.669725594
3,0.692307692,0.372785892,0.657489886
3,0.695054945,0.31656643,0.721718381
3,0.697802198,0.328403933,0.779820053
3,0.700549451,0.337282061,0.7431219
3,0.703296703,0.340241436,0.758407564
3,0.706043956,0.357989013,0.850157432
3,0.708791209,0.352070261,0.865443096
3,0.711538462,0.343192134,0.859325242
3,0.714285714,0.343192134,0.865443096
3,0.717032967,0.334322685,0.883796658
3,0.71978022,0.319525806,0.840980651
3,0.722527473,0.372785892,0.807341425
3,0.725274725,0.399411596,0.837921724
3,0.728021978,0.443784877,0.880737731
3,0.730769231,0.417159173,0.847098505
3,0.733516484,0.431956052,0.825686016
3,0.736263736,0.434915428,0.819577133
3,0.739010989,0.440825501,0.828744943
3,0.741758242,0.423077924,0.834862797
3,0.744505495,0.452663004,0.850157432
3,0.747252747,0.405330348,0.79204679
3,0.75,0.349110885,0.755357607
3,0.752747253,0.369826516,0.804282498
3,0.755494505,0.298818853,0.883796658
3,0.758241758,0.289940726,0.91131803
3,0.760989011,0.272193149,0.917435884
3,0.763736264,0.239648693,0.941898329
3,0.766483516,0.284021974,0.932721548
3,0.769230769,0.275152525,0.969419701
3,0.771978022,0.31656643,0.966360774
3,0.774725275,0.34615151,0.975537555
3,0.777472527,0.31656643,0.95107511
3,0.78021978,0.337282061,1
3,0.782967033,0.337282061,0.935780475
3,0.785714286,0.337282061,0.889914512
3,0.788461538,0.328403933,0.91131803
3,0.791208791,0.328403933,0.899082322
3,0.793956044,0.313607054,0.865443096
3,0.796703297,0.369826516,0.868502023
3,0.799450549,0.349110885,0.837921724
3,0.802197802,0.322485181,0.807341425
3,0.804945055,0.31656643,0.730886192
3,0.807692308,0.313607054,0.70336482
3,0.81043956,0.281062598,0.697246966
3,0.813186813,0.263315022,0.657489886
3,0.815934066,0.284021974,0.697246966
3,0.818681319,0.242608069,0.709482674
3,0.821428571,0.242608069,0.712541601
3,0.824175824,0.236689318,0.700305893
3,0.826923077,0.269233773,0.681961301
3,0.82967033,0.251477518,0.709482674
3,0.832417582,0.325444557,0.737004046
3,0.835164835,0.322485181,0.755357607
3,0.837912088,0.298818853,0.776761126
3,0.840659341,0.281062598,0.779820053
3,0.843406593,0.260355646,0.776761126
3,0.846153846,0.307696981,0.78287898
3,0.848901099,0.248518142,0.813459279
3,0.851648352,0.233729942,0.78287898
3,0.854395604,0.230770566,0.813459279
3,0.857142857,0.25739627,0.828744943
3,0.85989011,0.22781119,0.83180387
3,0.862637363,0.233729942,0.807341425
3,0.865384615,0.242608069,0.776761126
3,0.868131868,0.236689318,0.770643272
3,0.870879121,0.281062598,0.804282498
3,0.873626374,0.298818853,0.804282498
3,0.876373626,0.304737605,0.822636059
3,0.879120879,0.272193149,0.798164644
3,0.881868132,0.313607054,0.767584345
3,0.884615385,0.245558767,0.773702199
3,0.887362637,0.313607054,0.75229868
3,0.89010989,0.278103222,0.724768338
3,0.892857143,0.272193149,0.730886192
3,0.895604396,0.278103222,0.709482674
3,0.898351648,0.275152525,0.691129112
3,0.901098901,0.22781119,0.697246966
3,0.903846154,0.254436894,0.691129112
3,0.906593407,0.260355646,0.675843448
3,0.909340659,0.263315022,0.66360774
3,0.912087912,0.278103222,0.672784521
3,0.914835165,0.31656643,0.657489886
3,0.917582418,0.349110885,0.626909587
3,0.92032967,0.310647678,0.605506069
3,0.923076923,0.310647678,0.562690062
3,0.925824176,0.304737605,0.510706244
3,0.928571429,0.313607054,0.470949164
3,0.931318681,0.319525806,0.443427792
3,0.934065934,0.292900102,0.434251011
3,0.936813187,0.22781119,0.400611785
3,0.93956044,0.215973687,0.385326121
3,0.942307692,0.233729942,0.366972559
3,0.945054945,0.215973687,0.321097626
3,0.947802198,0.201185486,0.333333333
3,0.950549451,0.218933063,0.321097626
3,0.953296703,0.213014311,0.290517326
3,0.956043956,0.230770566,0.290517326
3,0.958791209,0.204144862,0.266054881
3,0.961538462,0.248518142,0.232415655
3,0.964285714,0.207104238,0.201835356
3,0.967032967,0.207104238,0.201835356
3,0.96978022,0.233729942,0.195717502
3,0.972527473,0.213014311,0.186540721
3,0.975274725,0.239648693,0.186540721
3,0.978021978,0.233729942,0.171255057
3,0.980769231,0.183429231,0.140674758
3,0.983516484,0.130177823,0.08868197
3,0.986263736,0.085795864,0.042816007
3,0.989010989,0.011837503,0
3,0.991758242,0,0
3,0.994505495,0,0
3,0.997252747,0,0
3,1,0,0
4,0,0,0
4,0.002024291,0,0
4,0.004048583,0.014352874,0
4,0.006072874,0.057418421,0
4,0.008097166,0.110045627,0
4,0.010121457,0.105261336,0
4,0.012145749,0.105261336,0
4,0.01417004,0.105261336,0
4,0.016194332,0.129189717,0
4,0.018218623,0.153111174,0
4,0.020242915,0.124398502,0
4,0.022267206,0.1387583,0
4,0.024291498,0.129189717,0
4,0.026315789,0.143542591,0
4,0.028340081,0.17224834,0.004254979
4,0.030364372,0.234451053,0
4,0.032388664,0.239235344,0
4,0.034412955,0.296653765,0.004254979
4,0.036437247,0.315790931,0.017019914
4,0.038461538,0.320575223,0.025529871
4,0.04048583,0.34449668,0.004254979
4,0.042510121,0.354065263,0
4,0.044534413,0.354065263,0
4,0.046558704,0.349280972,0
4,0.048582996,0.34449668,0
4,0.050607287,0.363633846,0
4,0.052631579,0.387562227,0.004254979
4,0.05465587,0.392346518,0.025529871
4,0.056680162,0.39713081,0.017019914
4,0.058704453,0.392346518,0.025529871
4,0.060728745,0.406699393,0.042555943
4,0.062753036,0.435405142,0.034039828
4,0.064777328,0.449758016,0.012764936
4,0.066801619,0.48325498,0.008509957
4,0.068825911,0.488039271,0.021274893
4,0.070850202,0.497607854,0.017019914
4,0.072874494,0.507176437,0.017019914
4,0.074898785,0.535882186,0.025529871
4,0.076923077,0.545450769,0.025529871
4,0.078947368,0.583732024,0.02978485
4,0.08097166,0.583732024,0.012764936
4,0.082995951,0.612437773,0.012764936
4,0.085020243,0.631581863,0
4,0.087044534,0.660287611,0.017019914
4,0.089068826,0.684209069,0.02978485
4,0.091093117,0.698561943,0.055320878
4,0.093117409,0.717706033,0.046810921
4,0.0951417,0.698561943,0.0510659
4,0.097165992,0.717706033,0.068085814
4,0.099190283,0.703346235,0.076595771
4,0.101214575,0.703346235,0.076595771
4,0.103238866,0.712914817,0.034039828
4,0.105263158,0.732058907,0.034039828
4,0.107287449,0.727274616,0.063830835
4,0.109311741,0.770333239,0.0510659
4,0.111336032,0.727274616,0.059575857
4,0.113360324,0.755980364,0.072340792
4,0.115384615,0.736843198,0.059575857
4,0.117408907,0.77511753,0.025529871
4,0.119433198,0.794254696,0.021274893
4,0.12145749,0.803830203,0.004254979
4,0.123481781,0.82775166,0.02978485
4,0.125506073,0.856457409,0.034039828
4,0.127530364,0.909091539,0.025529871
4,0.129554656,0.928228704,0.025529871
4,0.131578947,0.904307247,0.02978485
4,0.133603239,0.942581579,0.034039828
4,0.13562753,0.942581579,0.025529871
4,0.137651822,0.976078543,0.072340792
4,0.139676113,0.995215709,0.080850749
4,0.141700405,0.990431417,0.063830835
4,0.143724696,1,0.055320878
4,0.145748988,0.995215709,0.059575857
4,0.147773279,0.971294251,0.063830835
4,0.149797571,0.94736587,0.085105728
4,0.151821862,0.956934453,0.085105728
4,0.153846154,0.976078543,0.063830835
4,0.155870445,0.976078543,0.068085814
4,0.157894737,0.990431417,0.123406692
4,0.159919028,0.995215709,0.136171628
4,0.16194332,0.995215709,0.102125642
4,0.163967611,0.966503036,0.093615685
4,0.165991903,0.952150162,0.097870663
4,0.168016194,0.889954373,0.076595771
4,0.170040486,0.880378866,0.055320878
4,0.172064777,0.880378866,0.055320878
4,0.174089069,0.899522956,0.059575857
4,0.17611336,0.8612417,0.072340792
4,0.178137652,0.846888826,0.068085814
4,0.180161943,0.842104534,0.046810921
4,0.182186235,0.937797287,0.055320878
4,0.184210526,0.875594575,0.072340792
4,0.186234818,0.899522956,0.110635599
4,0.188259109,0.918660121,0.085105728
4,0.190283401,0.91387583,0.072340792
4,0.192307692,0.885170081,0.089360706
4,0.194331984,0.851673117,0.063830835
4,0.196356275,0.851673117,0.063830835
4,0.198380567,0.837320243,0.0510659
4,0.200404858,0.808614494,0.055320878
4,0.20242915,0.755980364,0.059575857
4,0.204453441,0.789470405,0.059575857
4,0.206477733,0.722490324,0.046810921
4,0.208502024,0.755980364,0.093615685
4,0.210526316,0.708130526,0.097870663
4,0.212550607,0.722490324,0.089360706
4,0.214574899,0.717706033,0.080850749
4,0.21659919,0.703346235,0.102125642
4,0.218623482,0.693777652,0.097870663
4,0.220647773,0.636366154,0.10638062
4,0.222672065,0.626790647,0.123406692
4,0.224696356,0.617222065,0.136171628
4,0.226720648,0.598084899,0.148936563
4,0.228744939,0.540666477,0.140426606
4,0.230769231,0.555026276,0.093615685
4,0.232793522,0.545450769,0.076595771
4,0.234817814,0.559810567,0.097870663
4,0.236842105,0.583732024,0.114896735
4,0.238866397,0.612437773,0.153191542
4,0.240890688,0.545450769,0.144681585
4,0.24291498,0.478470688,0.102125642
4,0.244939271,0.444973724,0.089360706
4,0.246963563,0.478470688,0.110635599
4,0.248987854,0.540666477,0.119151714
4,0.251012146,0.550241984,0.114896735
4,0.253036437,0.588516316,0.093615685
4,0.255060729,0.540666477,0.102125642
4,0.25708502,0.507176437,0.063830835
4,0.259109312,0.48325498,0.085105728
4,0.261133603,0.473686397,0.080850749
4,0.263157895,0.478470688,0.068085814
4,0.265182186,0.425836559,0.085105728
4,0.267206478,0.411483684,0.085105728
4,0.269230769,0.406699393,0.085105728
4,0.271255061,0.358849554,0.119151714
4,0.273279352,0.373202429,0.110635599
4,0.275303644,0.34449668,0.068085814
4,0.277327935,0.25837251,0.072340792
4,0.279352227,0.181816923,0.068085814
4,0.281376518,0.129189717,0.072340792
4,0.28340081,0.11961421,0.127661671
4,0.285425101,0.11961421,0.174466434
4,0.287449393,0.110045627,0.200002463
4,0.289473684,0.100477044,0.204257442
4,0.291497976,0.062202713,0.170211456
4,0.293522267,0.08612417,0.178721413
4,0.295546559,0.100477044,0.174466434
4,0.29757085,0.110045627,0.182976391
4,0.299595142,0.143542591,0.195747485
4,0.301619433,0.133974008,0.153191542
4,0.303643725,0.133974008,0.127661671
4,0.305668016,0.095692753,0.148936563
4,0.307692308,0.095692753,0.153191542
4,0.309716599,0.08612417,0.127661671
4,0.311740891,0.057418421,0.093615685
4,0.313765182,0.062202713,0.102125642
4,0.315789474,0.062202713,0.097870663
4,0.317813765,0.11961421,0.093615685
4,0.319838057,0.071771296,0.055320878
4,0.321862348,0.05263413,0.038300964
4,0.32388664,0.090908461,0.0510659
4,0.325910931,0.081339879,0.089360706
4,0.327935223,0.071771296,0.076595771
4,0.329959514,0.062202713,0.068085814
4,0.331983806,0.047849838,0.080850749
4,0.334008097,0.057418421,0.114896735
4,0.336032389,0.081339879,0.102125642
4,0.33805668,0.076555587,0.102125642
4,0.340080972,0.066987004,0.055320878
4,0.342105263,0.110045627,0.059575857
4,0.344129555,0.095692753,0.089360706
4,0.346153846,0.153111174,0.059575857
4,0.348178138,0.11961421,0.089360706
4,0.350202429,0.143542591,0.097870663
4,0.352226721,0.124398502,0.165956477
4,0.354251012,0.095692753,0.144681585
4,0.356275304,0.1387583,0.15744652
4,0.358299595,0.11961421,0.127661671
4,0.360323887,0.095692753,0.10638062
4,0.362348178,0.100477044,0.144681585
4,0.36437247,0.110045627,0.076595771
4,0.366396761,0.08612417,0.034039828
4,0.368421053,0.095692753,0.025529871
4,0.370445344,0.090908461,0.021274893
4,0.372469636,0.081339879,0.02978485
4,0.374493927,0.062202713,0.063830835
4,0.376518219,0.081339879,0.046810921
4,0.37854251,0.081339879,0.055320878
4,0.380566802,0.023921457,0.0510659
4,0.382591093,0.043065547,0.068085814
4,0.384615385,0.043065547,0.089360706
4,0.386639676,0.081339879,0.097870663
4,0.388663968,0.090908461,0.140426606
4,0.390688259,0.043065547,0.148936563
4,0.392712551,0.110045627,0.136171628
4,0.394736842,0.105261336,0.148936563
4,0.396761134,0.076555587,0.182976391
4,0.398785425,0.066987004,0.131916649
4,0.400809717,0.124398502,0.089360706
4,0.402834008,0.090908461,0.089360706
4,0.4048583,0.066987004,0.102125642
4,0.406882591,0.05263413,0.10638062
4,0.408906883,0.023921457,0.093615685
4,0.410931174,0.028705749,0.097870663
4,0.412955466,0.038274332,0.097870663
4,0.414979757,0.028705749,0.093615685
4,0.417004049,0.057418421,0.072340792
4,0.41902834,0.076555587,0.076595771
4,0.421052632,0.047849838,0.089360706
4,0.423076923,0.057418421,0.072340792
4,0.425101215,0.05263413,0.076595771
4,0.427125506,0.05263413,0.038300964
4,0.429149798,0.062202713,0.068085814
4,0.431174089,0.114829919,0.055320878
4,0.433198381,0.114829919,0.034039828
4,0.435222672,0.062202713,0.068085814
4,0.437246964,0.062202713,0.089360706
4,0.439271255,0.05263413,0.127661671
4,0.441295547,0.090908461,0.178721413
4,0.443319838,0.066987004,0.178721413
4,0.44534413,0.047849838,0.15744652
4,0.447368421,0.066987004,0.170211456
4,0.449392713,0.05263413,0.174466434
4,0.451417004,0.05263413,0.161701499
4,0.453441296,0.043065547,0.182976391
4,0.455465587,0.05263413,0.20851242
4,0.457489879,0.047849838,0.246807227
4,0.45951417,0.066987004,0.255317184
4,0.461538462,0.043065547,0.204257442
4,0.463562753,0.038274332,0.204257442
4,0.465587045,0.03349004,0.293618148
4,0.467611336,0.05263413,0.302128105
4,0.469635628,0.081339879,0.314893041
4,0.471659919,0.105261336,0.348939026
4,0.473684211,0.11961421,0.344684048
4,0.475708502,0.08612417,0.310638062
4,0.477732794,0.076555587,0.23829727
4,0.479757085,0.062202713,0.263833298
4,0.481781377,0.076555587,0.195747485
4,0.483805668,0.057418421,0.20851242
4,0.48582996,0.100477044,0.195747485
4,0.487854251,0.066987004,0.20851242
4,0.489878543,0.100477044,0.182976391
4,0.491902834,0.129189717,0.200002463
4,0.493927126,0.090908461,0.170211456
4,0.495951417,0.100477044,0.182976391
4,0.497975709,0.114829919,0.20851242
4,0.5,0.11961421,0.229787313
4,0.502024291,0.157895466,0.212767399
4,0.504048583,0.143542591,0.297873127
4,0.506072874,0.110045627,0.285108191
4,0.508097166,0.090908461,0.314893041
4,0.510121457,0.090908461,0.302128105
4,0.512145749,0.095692753,0.319148019
4,0.51417004,0.124398502,0.331912955
4,0.516194332,0.17224834,0.297873127
4,0.518218623,0.129189717,0.319148019
4,0.520242915,0.124398502,0.263833298
4,0.522267206,0.143542591,0.336167933
4,0.524291498,0.11961421,0.382978854
4,0.526315789,0.105261336,0.472339561
4,0.528340081,0.062202713,0.480849518
4,0.530364372,0.066987004,0.527660439
4,0.532388664,0.110045627,0.561706425
4,0.534412955,0.081339879,0.506385547
4,0.536437247,0.08612417,0.49787559
4,0.538461538,0.08612417,0.489365633
4,0.54048583,0.05263413,0.55319031
4,0.542510121,0.009568583,0.582981318
4,0.544534413,0.028705749,0.582981318
4,0.546558704,0.043065547,0.60425621
4,0.548582996,0.043065547,0.60425621
4,0.550607287,0.057418421,0.578726339
4,0.552631579,0.062202713,0.608511189
4,0.55465587,0.05263413,0.676597002
4,0.556680162,0.057418421,0.706381852
4,0.558704453,0.023921457,0.668087045
4,0.560728745,0.019137166,0.638302196
4,0.562753036,0.019137166,0.60425621
4,0.564777328,0.019137166,0.582981318
4,0.566801619,0.004784291,0.578726339
4,0.568825911,0.014352874,0.540425375
4,0.570850202,0.057418421,0.527660439
4,0.572874494,0.05263413,0.519150482
4,0.574898785,0.043065547,0.49787559
4,0.576923077,0.047849838,0.519150482
4,0.578947368,0.05263413,0.548935332
4,0.58097166,0.05263413,0.578726339
4,0.582995951,0.057418421,0.600001232
4,0.585020243,0.05263413,0.565961403
4,0.587044534,0.047849838,0.587236296
4,0.589068826,0.05263413,0.621276124
4,0.591093117,0.05263413,0.608511189
4,0.593117409,0.03349004,0.608511189
4,0.5951417,0.047849838,0.591491275
4,0.597165992,0.081339879,0.514895504
4,0.599190283,0.081339879,0.591491275
4,0.601214575,0.05263413,0.595746253
4,0.603238866,0.03349004,0.561706425
4,0.605263158,0.038274332,0.595746253
4,0.607287449,0.028705749,0.63404106
4,0.609311741,0.03349004,0.587236296
4,0.611336032,0.038274332,0.642557174
4,0.613360324,0.076555587,0.617021146
4,0.615384615,0.05263413,0.600001232
4,0.617408907,0.023921457,0.600001232
4,0.619433198,0.057418421,0.531915418
4,0.62145749,0.047849838,0.493620611
4,0.623481781,0.05263413,0.489365633
4,0.625506073,0.057418421,0.544680353
4,0.627530364,0.05263413,0.57447136
4,0.629554656,0.062202713,0.591491275
4,0.631578947,0.08612417,0.561706425
4,0.633603239,0.071771296,0.57447136
4,0.63562753,0.081339879,0.642557174
4,0.637651822,0.05263413,0.663832067
4,0.639676113,0.03349004,0.672342024
4,0.641700405,0.05263413,0.668087045
4,0.643724696,0.038274332,0.702126873
4,0.645748988,0.071771296,0.719152945
4,0.647773279,0.066987004,0.689361938
4,0.649797571,0.066987004,0.727662902
4,0.651821862,0.100477044,0.706381852
4,0.653846154,0.062202713,0.65532211
4,0.655870445,0.062202713,0.638302196
4,0.657894737,0.038274332,0.617021146
4,0.659919028,0.043065547,0.608511189
4,0.66194332,0.028705749,0.578726339
4,0.663967611,0.043065547,0.621276124
4,0.665991903,0.05263413,0.60425621
4,0.668016194,0.047849838,0.680851981
4,0.670040486,0.028705749,0.795748716
4,0.672064777,0.03349004,0.838298501
4,0.674089069,0.105261336,0.897874358
4,0.67611336,0.11961421,0.897874358
4,0.678137652,0.110045627,0.957450215
4,0.680161943,0.114829919,0.948940258
4,0.682186235,0.095692753,0.953195236
4,0.684210526,0.066987004,0.923404229
4,0.686234818,0.110045627,0.89361938
4,0.688259109,0.143542591,0.89361938
4,0.690283401,0.114829919,0.889364401
4,0.692307692,0.08612417,0.923404229
4,0.694331984,0.076555587,0.97021515
4,0.696356275,0.071771296,0.991490043
4,0.698380567,0.095692753,0.991490043
4,0.700404858,0.038274332,0.987235064
4,0.70242915,0.124398502,0.978725107
4,0.704453441,0.153111174,0.927659208
4,0.706477733,0.081339879,0.919149251
4,0.708502024,0.081339879,0.876599466
4,0.710526316,0.071771296,0.81276863
4,0.712550607,0.095692753,0.821278587
4,0.714574899,0.105261336,0.800003695
4,0.71659919,0.124398502,0.791493738
4,0.718623482,0.210529595,0.795748716
4,0.720647773,0.20573838,0.804258673
4,0.722672065,0.196169797,0.757447752
4,0.724696356,0.234451053,0.744682816
4,0.726720648,0.191385506,0.689361938
4,0.728744939,0.181816923,0.719152945
4,0.730769231,0.167464049,0.753192773
4,0.732793522,0.162679757,0.778722644
4,0.734817814,0.191385506,0.76170273
4,0.736842105,0.186601214,0.791493738
4,0.738866397,0.229666761,0.765957709
4,0.740890688,0.210529595,0.782977623
4,0.74291498,0.234451053,0.744682816
4,0.744939271,0.191385506,0.748937795
4,0.746963563,0.22488247,0.808513652
4,0.748987854,0.20573838,0.838298501
4,0.751012146,0.196169797,0.834043523
4,0.753036437,0.200954089,0.825533566
4,0.755060729,0.229666761,0.834043523
4,0.75708502,0.263156802,0.804258673
4,0.759109312,0.330143806,0.795748716
4,0.761133603,0.339712389,0.834043523
4,0.763157895,0.306222348,0.86383453
4,0.765182186,0.325359514,0.902129337
4,0.767206478,0.296653765,0.89361938
4,0.769230769,0.287078259,0.897874358
4,0.771255061,0.263156802,0.914894272
4,0.773279352,0.25837251,0.944685279
4,0.775303644,0.220098178,0.936175322
4,0.777327935,0.22488247,0.957450215
4,0.779352227,0.181816923,0.961705193
4,0.781376518,0.200954089,0.944685279
4,0.78340081,0.229666761,0.965960172
4,0.785425101,0.220098178,1
4,0.787449393,0.234451053,0.987235064
4,0.789473684,0.263156802,0.953195236
4,0.791497976,0.267941093,0.953195236
4,0.793522267,0.277509676,0.961705193
4,0.795546559,0.272725384,0.978725107
4,0.79757085,0.263156802,0.978725107
4,0.799595142,0.267941093,0.953195236
4,0.801619433,0.325359514,0.936175322
4,0.803643725,0.29186255,0.923404229
4,0.805668016,0.320575223,0.910639294
4,0.807692308,0.31100664,0.872344487
4,0.809716599,0.282293967,0.889364401
4,0.811740891,0.325359514,0.872344487
4,0.813765182,0.320575223,0.86383453
4,0.815789474,0.320575223,0.880854444
4,0.817813765,0.287078259,0.885109423
4,0.819838057,0.320575223,0.919149251
4,0.821862348,0.349280972,0.936175322
4,0.82388664,0.31100664,0.927659208
4,0.825910931,0.320575223,0.940430301
4,0.827935223,0.282293967,0.953195236
4,0.829959514,0.296653765,0.936175322
4,0.831983806,0.301438057,0.923404229
4,0.834008097,0.31100664,0.919149251
4,0.836032389,0.334928097,0.885109423
4,0.83805668,0.29186255,0.872344487
4,0.840080972,0.296653765,0.821278587
4,0.842105263,0.287078259,0.808513652
4,0.844129555,0.29186255,0.791493738
4,0.846153846,0.22488247,0.76170273
4,0.848178138,0.25837251,0.736172859
4,0.850202429,0.277509676,0.731917881
4,0.852226721,0.267941093,0.723407924
4,0.854251012,0.277509676,0.719152945
4,0.856275304,0.239235344,0.744682816
4,0.858299595,0.234451053,0.719152945
4,0.860323887,0.215313887,0.689361938
4,0.862348178,0.210529595,0.659577088
4,0.86437247,0.234451053,0.659577088
4,0.866396761,0.244019636,0.651067131
4,0.868421053,0.267941093,0.651067131
4,0.870445344,0.267941093,0.680851981
4,0.872469636,0.248803927,0.663832067
4,0.874493927,0.244019636,0.668087045
4,0.876518219,0.239235344,0.659577088
4,0.87854251,0.20573838,0.651067131
4,0.880566802,0.181816923,0.663832067
4,0.882591093,0.215313887,0.663832067
4,0.884615385,0.162679757,0.659577088
4,0.886639676,0.129189717,0.659577088
4,0.888663968,0.148326883,0.642557174
4,0.890688259,0.153111174,0.621276124
4,0.892712551,0.129189717,0.544680353
4,0.894736842,0.114829919,0.506385547
4,0.896761134,0.105261336,0.514895504
4,0.898785425,0.124398502,0.502130568
4,0.900809717,0.100477044,0.502130568
4,0.902834008,0.095692753,0.502130568
4,0.9048583,0.114829919,0.502130568
4,0.906882591,0.114829919,0.472339561
4,0.908906883,0.1387583,0.425534797
4,0.910931174,0.124398502,0.404253747
4,0.912955466,0.081339879,0.408508725
4,0.914979757,0.095692753,0.421279819
4,0.917004049,0.114829919,0.391488811
4,0.91902834,0.105261336,0.39574379
4,0.921052632,0.076555587,0.370213919
4,0.923076923,0.057418421,0.353194005
4,0.925101215,0.08612417,0.323402998
4,0.927125506,0.05263413,0.297873127
4,0.929149798,0.062202713,0.280853212
4,0.931174089,0.047849838,0.272343255
4,0.933198381,0.057418421,0.246807227
4,0.935222672,0.05263413,0.204257442
4,0.937246964,0.05263413,0.187237528
4,0.939271255,0.057418421,0.174466434
4,0.941295547,0.05263413,0.174466434
4,0.943319838,0.047849838,0.144681585
4,0.94534413,0.043065547,0.123406692
4,0.947368421,0.028705749,0.10638062
4,0.949392713,0.023921457,0.072340792
4,0.951417004,0,0.055320878
4,0.953441296,0.004784291,0.034039828
4,0.955465587,0,0.046810921
4,0.957489879,0,0.012764936
4,0.95951417,0,0.017019914
4,0.961538462,0,0.012764936
4,0.963562753,0.009568583,0.004254979
4,0.965587045,0.014352874,0.012764936
4,0.967611336,0.009568583,0.004254979
4,0.969635628,0,0.004254979
4,0.971659919,0.004784291,0.004254979
4,0.973684211,0.004784291,0.017019914
4,0.975708502,0.004784291,0.017019914
4,0.977732794,0,0
4,0.979757085,0.004784291,0.004254979
4,0.981781377,0,0
4,0.983805668,0,0
4,0.98582996,0,0
4,0.987854251,0,0
4,0.989878543,0,0
4,0.991902834,0,0
4,0.993927126,0,0
4,0.995951417,0,0
4,0.997975709,0,0
4,1,0,0
5,0,0,0
5,0.001908397,0,0
5,0.003816794,0,0
5,0.005725191,0,0
5,0.007633588,0,0
5,0.009541985,0,0
5,0.011450382,0.020270454,0
5,0.013358779,0,0
5,0.015267176,0.020270454,0
5,0.017175573,0,0
5,0.019083969,0.020270454,0
5,0.020992366,0.047297726,0
5,0.022900763,0.020270454,0
5,0.02480916,0.03378409,0
5,0.026717557,0.040540908,0
5,0.028625954,0.101351137,0.004809361
5,0.030534351,0.141892045,0
5,0.032442748,0.175676135,0.004809361
5,0.034351145,0.277027272,0
5,0.036259542,0.277027272,0.009618721
5,0.038167939,0.331080683,0.009618721
5,0.040076336,0.385135227,0.009618721
5,0.041984733,0.405405681,0.024038733
5,0.04389313,0.452702274,0.019229373
